account_id,count
3622425861,3074
1828861872,3068
1575410579,3058
2838166193,3046
1065879331,3033
1771047384,3029
2916838451,3027
1278540239,3004
3137033459,2983
2682407473,2954
1533678172,2953
1309979802,2949
2689713553,2927
2790926796,2908
3523942127,2907
3422730755,2900
1139855057,2888
1925775184,2886
1867948563,2885
2825125346,2870
1256006987,2862
1368331154,2860
1785377375,2850
1002603880,2842
2575723302,2839
2836360969,2830
3083805595,2829
1279034302,2827
2261319355,2821
3501080726,2814
3081828077,2808
2163115350,2795
2702824603,2793
3633528381,2790
3391424281,2781
3473814280,2776
1424992690,2771
2513393245,2755
1432313206,2742
1157505827,2727
3248654428,2722
2669531860,2716
1335720768,2707
1093879256,2693
2263920010,2690
1463272739,2685
1405758323,2683
1989148996,2682
2331553449,2658
3415113137,2657
2056375632,2652
1127577292,2644
1394412668,2642
2275114452,2637
1524661889,2628
1431364955,2627
1741383214,2605
1270980773,2602
1398485789,2594
3338298436,2594
1777533807,2591
1331780728,2590
3277515052,2568
1386822186,2556
2086340974,2553
2898346865,2552
1000164409,2552
1080688475,2547
2934208419,2542
1210310107,2536
1406573834,2536
2597736500,2521
3490085260,2507
3002456050,2503
1533550636,2497
1072910519,2496
1672428861,2489
2624305911,2488
2332593212,2475
1478979002,2473
1520157878,2469
2920410555,2465
2334832994,2457
2547562070,2457
2244263485,2455
1368789985,2453
1898664011,2453
3645689689,2443
3480476334,2442
2809365250,2439
1166593073,2439
1623423633,2434
1429638225,2429
2614627040,2419
2009587068,2398
1816733111,2381
1149404897,2373
2544290241,2366
2184956917,2365
3632038712,2361
1374996836,2359
1172442900,2352
1324469771,2349
2255360791,2349
2240476310,2344
2356426756,2339
2627388632,2325
3310654807,2323
2215758202,2317
1244746510,2316
2504174311,2296
2286699462,2295
1754175012,2293
3679304136,2293
1075040075,2291
2122729856,2288
1829399943,2283
1020256293,2278
1870649223,2276
2042784574,2265
1765204687,2262
2009917072,2258
2110476690,2255
1018560982,2253
1954800985,2252
2745242650,2250
3240163809,2238
2626481927,2236
3693530645,2235
1425861695,2229
1789874868,2225
1625584979,2214
2363775263,2214
1669343476,2205
1118607882,2195
1481640213,2194
2929582172,2173
1282732984,2168
2579425406,2165
3092846645,2155
2125142701,2152
2203337778,2150
3370158792,2149
1156481674,2146
1647054951,2145
1078803822,2140
2448666440,2123
1402699961,2110
1044166248,2100
3118953037,2089
2779427216,2088
1933289644,2086
2035598554,2081
2627210017,2072
3030076034,2069
1464310253,2065
1360468701,2060
3654449506,2059
2687878878,2056
2608975378,2050
2244345188,2047
1797128465,2045
1532635936,2034
1117536107,2033
2121409380,2029
2023585246,2022
1763762584,2016
3286928817,2014
1697127196,2005
1454053974,2003
3517994904,1999
1208900552,1999
1415445029,1999
1949657223,1969
1841813941,1969
3145547544,1967
2955262697,1958
1115918351,1958
1351082727,1956
2891615821,1956
1172196900,1955
2704400228,1949
1113356877,1947
1500025241,1944
1656998047,1934
2624279543,1920
2965723757,1919
1057985651,1916
3665420545,1902
2610129893,1899
2590015772,1897
2915925489,1894
2869756924,1886
3386266042,1883
1081308097,1872
2000076365,1870
2990898571,1869
3245979432,1864
2029844153,1863
1830165588,1863
2739082758,1861
3043618877,1860
1345205747,1857
2888997581,1856
1324421717,1842
1858011682,1838
3389518878,1836
1429884776,1833
2489809699,1830
3603324496,1829
1544590062,1823
1293616600,1823
1816213691,1819
2204431239,1817
3045417415,1810
2707536878,1810
2591410502,1802
1955276979,1801
1388129328,1794
2471175286,1794
2905687847,1787
3641603515,1781
2060595596,1781
3255062378,1777
1227875946,1771
2617388138,1765
3530029311,1761
1523349635,1758
2478815056,1757
1538539131,1756
2525772146,1747
1911698946,1746
3601245281,1745
1194565334,1742
2234905877,1741
3009679584,1740
1714308768,1738
2979043020,1732
1935060310,1729
2998820991,1725
2225605459,1713
2685172789,1711
1762194290,1706
2808747507,1690
2625316244,1688
1556144523,1688
1698264859,1688
1971736926,1685
3558759739,1684
2508495915,1682
1507135825,1679
2833416958,1677
2177352586,1676
1255383011,1672
1873368810,1668
1782276857,1667
2249848606,1658
1156592769,1657
3126495453,1657
1614529691,1654
2018990465,1653
2723148698,1645
3281171285,1642
1023943728,1634
1241096532,1629
3247486553,1629
1651955874,1625
3521570178,1616
1834337213,1611
3278816753,1610
2649348393,1603
2879880296,1603
1517335887,1601
2966444215,1596
1562695114,1588
1966202534,1587
1969161214,1584
2305053041,1573
3290866188,1573
1453939846,1571
3677666882,1563
1400722158,1557
3464535589,1552
1110987661,1551
2534964769,1550
2005763279,1550
3394674767,1548
2530322359,1541
2192992931,1538
3405338533,1535
3058632832,1529
2175639400,1529
3500487303,1524
2364535050,1523
1576196593,1522
1172496151,1519
1236364768,1516
2730074725,1516
2257819534,1509
2125885962,1508
2204786088,1507
3586098573,1494
2366381149,1490
2125927679,1482
2833949713,1481
1828983257,1469
2475147677,1459
1377638060,1447
2303209359,1445
2169894985,1443
3392548674,1442
2344329440,1442
1861960523,1442
2447780319,1442
2953663036,1439
3613806874,1437
1554374310,1433
3410052078,1419
1492812099,1413
3634044003,1411
2609475090,1402
3137912307,1394
3625818760,1392
2816205000,1390
3444680286,1387
2834798587,1387
3057613312,1385
1398176956,1384
1733073431,1378
2876629360,1377
2594311318,1376
3329195239,1373
1676485979,1371
1933678826,1371
2058269233,1370
3268705551,1370
3582639195,1364
1441744764,1364
2954942989,1363
3564003187,1362
3268557263,1356
3314497171,1354
3179461645,1350
3366753514,1345
3476530673,1343
3044996964,1342
1027831716,1342
1854257263,1329
2523484169,1328
1836459349,1322
3475334550,1320
2151781310,1320
1953546960,1319
2018673852,1315
3684211824,1315
2849484914,1310
1410225284,1308
3034746020,1300
2453064915,1294
2515038486,1290
1605954062,1289
3548063224,1287
2929450968,1284
3403239114,1281
3119907852,1275
2609262030,1269
1417725342,1269
1864119053,1269
1127273044,1267
1516271033,1265
1296567961,1264
3357190155,1262
2299518245,1262
1432998412,1256
1155860743,1254
3557792919,1250
2670948149,1250
1936318615,1248
1532523644,1247
1626030766,1246
2078095745,1238
3629526721,1231
2408773994,1225
1552715941,1223
3584133223,1221
3481734431,1220
2155034905,1217
1615019833,1215
2992471116,1214
1100236732,1213
1700760044,1213
3582005423,1212
1909852248,1212
3168239176,1211
2276612248,1211
3204610645,1200
1489176891,1199
2721422017,1192
1239860084,1190
3639888643,1187
3671562461,1185
2304966120,1184
1513210037,1180
1809020280,1179
3368942816,1178
2065986789,1177
1027650382,1168
3615681319,1167
2254693013,1165
2298648924,1164
1899241551,1164
3334961474,1164
3639024331,1163
1888129869,1162
1156976077,1161
2508518478,1159
3249850918,1153
2543753221,1150
2738828180,1147
1535972859,1135
2569246514,1134
3143948341,1128
2708763798,1123
2019173002,1121
2935678709,1120
3465262079,1118
3190677711,1118
2013818876,1116
1685481023,1116
3501565008,1113
2066297599,1110
3451890614,1105
3581424761,1102
3233935133,1099
3695232794,1099
1649600519,1094
1991120248,1093
3103258806,1090
2069891320,1088
2547899634,1088
3271287696,1087
1039741121,1087
1210454590,1086
3016650015,1083
2582300119,1083
3397573270,1081
1249985305,1080
1819366878,1077
1694969236,1076
2626960652,1075
1229991047,1073
1991103644,1071
3499644032,1068
2364703773,1062
3460445573,1061
2859198212,1059
1850465972,1055
1224082884,1053
3548011161,1053
3650102078,1046
1776930605,1041
3699710126,1039
2405408607,1033
2289666666,1031
1119140344,1029
1811536376,1027
1102094899,1013
2574766057,1012
2928503126,1012
2741501049,1009
2640160971,1003
2670261769,1002
3688497765,1002
3442112632,994
2497825493,992
3540798905,986
2338942716,978
3303733919,977
2764646543,974
1535686543,973
1093338299,973
3279230628,968
2506259130,967
3225455616,965
2025930155,961
1113880562,960
3365362463,955
1242095025,948
3307902029,948
2131098320,948
2495019747,942
1139676026,940
3157817132,938
2993818257,936
3359005856,935
3132491069,933
3099417380,933
1102398602,930
1034821728,929
2743012558,929
1188462360,925
3086292825,923
1071798695,921
2275019306,921
1348762947,917
1689626493,916
3028945286,914
1048450570,913
3079734916,905
3198859392,905
3162806402,903
2426427158,900
2525060991,900
2568700603,896
3235939307,892
1592897227,892
1915330684,890
3589635118,889
3058154025,889
1619769553,889
3301358532,887
2704139313,885
2044964198,883
2352754293,883
3369249737,883
2432174772,882
2959480977,881
1329411637,877
3096187365,876
2534621522,873
2352773746,871
1888612524,871
2040400200,869
2144117389,867
1788210683,866
2760801994,865
2673314099,861
3293085329,861
1694457684,858
2829151350,848
3672265746,848
2071879721,848
2073702712,847
1914839059,847
2196147632,844
1720948160,844
1888992182,844
2137615098,843
1065857417,843
2094662253,840
1185067524,838
2194821356,837
1805212848,836
1932371554,836
2368504508,830
3042088830,830
2944266819,830
2106645550,829
2125717254,828
2938551001,826
1471623680,826
1140465613,825
2846101068,824
1861476003,824
2257600035,822
3214400697,818
2965531387,815
2562715375,814
2322300498,811
1780230985,811
2131953096,811
2491779882,810
2260358197,809
3503137807,808
2210627330,808
2507234580,806
3186731006,806
3294085952,804
3319373247,803
3467086575,801
2092073889,800
3227684105,799
1255364486,799
3256219371,796
1895460230,795
1394334308,794
3134619260,793
1443253401,792
3041844663,789
2260553800,788
1190929713,781
1664137245,781
2628736027,777
3057139363,774
1119779051,773
1549395850,773
1309809938,771
3424446566,770
1182229576,769
3229215529,769
3092650416,769
1122058796,768
3215707935,768
2377431879,765
3500053371,764
1519324454,762
3061401485,761
1617788647,760
2116135602,758
2218666546,756
3048754557,754
1796413293,752
1643248077,745
3693004260,745
1564674239,742
3444644582,741
2554929069,740
1601240665,740
2362978538,740
2013839575,738
2228734337,738
3696603253,738
2656317867,735
3551063766,735
1509338248,731
2483407153,730
3040776642,727
1487216408,727
1385324299,727
2486968682,726
1484275689,725
3608120459,720
3253768448,717
1373902502,717
1647521981,717
2693432961,716
2469035351,714
1166236642,714
3216443215,712
1033422986,710
1442717072,710
2548632829,708
2739900752,706
3407590975,706
1980693296,705
1612266071,704
3467613579,704
1780167004,704
3167245071,702
1604257449,697
3295125005,697
1472572542,695
2508742774,694
2864988356,693
1256651738,691
1841283925,689
1459037701,689
1918223523,687
3565452467,686
1494493650,686
3672485820,683
1648419611,682
2369990575,677
1118388481,674
1205467964,672
3233387267,672
1769213308,672
2413711235,670
1233546922,670
2795138776,669
2158642899,669
2620773466,669
1940511484,666
3687088978,663
2547045082,662
1424571355,653
3456081422,652
1229722163,650
2431563885,650
1036997892,650
2206540015,649
2634193973,648
1981402307,647
2228106145,647
1642304433,647
3658263095,647
1924949700,646
2881329468,644
1515411286,644
3325175913,643
2318665425,643
1015406559,641
3373362304,641
1566561163,641
1855317009,639
2156043631,639
1046634112,638
1980652125,636
3019366009,635
2147276866,635
1206652912,629
3116045347,628
1579371319,627
2836870275,626
3035980984,621
3154067921,621
2491479676,621
1502153214,620
3140454369,620
1908920605,620
2092591304,620
3566727253,620
3012337310,619
3521629951,619
2285489797,618
1438684757,617
2987691102,616
1910528808,616
1013843204,614
2263470496,614
2549974686,612
1801254236,612
2966459300,612
2365773945,611
3607175732,610
3186876930,610
3608023685,610
3254375509,609
1444248338,608
2306352236,608
1906788893,606
2476360630,605
1845316557,605
1183193468,604
2893492382,604
1581738004,604
3512950310,603
2140557626,603
1794599630,603
1895479350,602
1545912104,602
3662260033,602
1300194582,601
3063851734,601
1213197852,600
3109146228,599
1657850656,599
2020712612,598
2987476361,598
3646462967,598
1225254536,598
1978081117,596
2157549717,596
2642792292,593
1697759806,593
2211506467,593
2747726133,593
2757282725,593
1441561542,592
2859569080,592
1182189823,592
3518808842,590
1187272908,590
3040151388,590
2309923754,589
2941781298,589
2229942026,589
2390473009,588
1863667895,588
2131045317,584
1349700110,584
1216439120,583
2696057661,583
1973562640,583
3389931856,582
2237125823,582
3163344451,581
2287219564,581
2904515775,581
3445423804,581
3471100228,580
3090606990,580
2544240269,579
3275412207,579
1869277141,579
1473837214,579
1333857429,577
3673099309,577
2760959882,577
1802945572,576
3699382733,576
3288004962,575
1728478240,574
1662990741,573
1220550194,573
1055768010,573
2110620350,572
3333511676,571
2706972926,571
3092154144,571
2145259748,570
1533956922,569
2249980005,569
1627851106,569
2885171674,566
1061129095,566
1305476740,566
2874991343,566
3241224538,565
1447814003,565
1200106685,565
3525814287,564
1278553736,563
3696708083,561
1744867016,561
1658731493,561
3383070309,559
1455024928,559
1451164723,559
2643562996,558
1457196032,558
3529090197,557
2813365083,557
2648355764,557
2103059059,556
2411538639,556
2145691289,555
3441810066,555
3663995688,554
2367031905,554
2832499563,553
3202373074,553
1203478296,553
1702735904,553
1031968410,552
3239860175,552
1182463052,552
1753026168,552
1428477756,551
3033147964,551
1500804720,551
1349244267,550
3377697487,550
1004864636,549
1982549523,549
2147938176,549
3174548001,548
1613873144,548
3422360062,548
2600058442,548
3291304359,548
2397755943,547
3286204460,547
2190864697,546
2217771288,545
3483111021,545
3051130224,545
3490421691,545
1993418351,545
2708890474,545
3538434716,544
2058884767,543
1192560056,543
1693263442,542
3403851319,542
1112736263,542
2849054797,542
1384170679,541
3271039679,541
1984015988,541
1284690055,541
2415738365,541
2468005740,540
3489576540,539
3606659415,539
2061828527,538
1024932779,538
3198687014,538
1705426953,537
1085972161,537
2302302080,536
1878971195,536
2845680719,536
2089496164,536
1665055380,535
1289562363,535
2098209553,534
1233784064,534
1128941051,533
1330820274,532
3124658670,531
1551960823,531
3381592840,530
2904260650,528
1690655468,528
2231698901,528
3417625855,527
2113029866,527
3160819307,527
2545344743,526
3269503251,526
2767404330,526
2462021254,525
2691628913,525
1017332366,525
1187937325,524
1791515138,523
2844640091,523
1077837015,523
2604149320,522
2568093274,521
1740811519,521
3289431573,521
2135169317,520
2919296420,519
1025994754,519
1281729740,517
2737720554,516
1201129935,515
2266851735,515
3587045535,515
1282610581,514
2599874141,514
1995868029,513
3590618489,511
2816606809,511
2744469088,510
3564069486,510
2671559587,509
3299774800,508
3000460133,508
3432372418,508
3303950701,507
1727707564,507
1538590647,507
1962572935,506
2952221531,506
2701834073,505
2558858095,504
1373316120,503
2684199182,503
1476200310,501
2201075762,500
2716360257,500
1918312865,500
2060750579,497
2940227685,496
1861237975,496
2115971654,494
1245035657,493
3630091289,492
1877214638,490
3101855153,489
1623514767,488
1512616418,487
1716137728,486
2313182893,486
3511593936,485
3157351662,485
1347627506,484
2801825320,484
3212395355,484
3505686225,484
3494475590,483
3176702426,482
3541246612,482
1890359842,481
3017336505,481
1960874392,480
1382609471,480
2816347309,480
1891913152,479
2142288382,478
2998308974,477
1670650013,476
1257147569,476
3192301975,476
2727047817,475
3067881105,475
1875915703,475
2330832583,475
1687568684,474
2335466893,474
1630206181,474
1448847113,473
2068434691,473
3140733342,472
2539694497,471
1866046467,471
1025425617,470
1335120501,470
1396824315,470
1631430822,469
2572267349,468
2176436820,468
3227836497,468
1663652399,467
3130156904,466
3414193196,465
2634014616,465
1962018124,464
1207670273,462
3310229769,462
2233062653,461
3336358322,460
1603378535,460
2339891545,460
1033226443,459
1919949411,459
2838796649,458
3634104622,458
2711056030,456
2694319437,456
1859708940,455
1806214487,454
3253417233,453
3182215043,453
2747671594,452
2903213498,452
2049670114,451
3694268164,450
2099449517,449
3085739122,449
1232579912,449
1769720399,449
3437159355,448
1941383607,447
2112875746,447
1642707936,446
1058120214,446
3002658848,446
1859209508,446
2657714481,446
3548606041,445
3245115178,445
1878998455,445
3259738146,445
2767929430,444
2975034528,444
1450255757,444
2562791491,444
3432520147,441
2183012731,441
1237241874,440
2988286340,439
2110758822,439
1353111272,439
1382224073,438
1427058346,437
1319640181,437
3670355208,436
1304365753,435
3005154524,435
1749182672,433
1408743627,433
3468627753,432
2389418448,431
3118065814,430
3024012565,428
3359358184,428
3089616335,427
2859158729,425
1505985198,424
2715324430,424
2086929202,424
2819839751,423
2072733439,421
3051435863,421
2533412868,421
3257679466,419
2105309920,417
3357926537,417
1336304986,415
2624403359,415
3004699334,413
2180566765,413
3684797302,412
3661889424,409
3260299622,408
2675338093,404
1619412554,403
1139144497,401
3383997738,401
1352574224,399
2878370030,399
1340434963,397
3270662122,395
2714357957,393
1122042029,392
3294932789,388
2755829951,387
3417251125,379
1654267223,379
1432990031,377
2408683012,373
2048791060,372
2757427873,371
1775340782,371
2288252112,370
3581177060,368
2540518130,367
2969322651,366
3028042820,366
1786539542,366
3082980150,363
2966585545,362
3093517431,361
3123128857,359
1396876832,356
2010282373,355
3165458979,352
1699095138,350
1983248825,349
1330716548,348
2949973912,347
1795074718,346
3427543998,344
3149445146,344
1741554886,342
1789065472,341
2619221221,341
3269811481,341
1569599828,340
2194781109,340
1075641790,340
3268731999,340
2973454414,339
2222984474,338
1209028347,337
1069591637,336
1731841753,336
2720887650,336
1534455194,330
1346848555,330
2843402009,326
2822780727,323
2077733881,322
3199214054,322
2146955994,321
1366203749,321
1669104522,320
2821917024,320
1484661169,319
2769990849,319
2487673317,318
1506837453,318
1851390475,316
3074624475,316
1882165542,316
1128395219,315
1600489681,315
2959059640,315
2372488052,315
3333055346,314
3123537504,313
1077143281,312
1229368392,311
2330386757,310
2840799349,309
3346346495,309
3274744052,308
1815937205,308
3641412680,306
2307278295,306
3359930703,306
1434375070,305
1858668785,305
2457178461,303
2360644638,303
2900597436,303
2779072776,302
1199897796,301
2531640244,301
1520538892,300
1264034892,300
1872824635,300
3651210324,298
1627906618,298
1563918722,297
2143851479,297
3113136151,297
3662548039,297
3275976462,295
2099795663,294
2577268382,291
2879881737,289
1011853430,289
1024606223,288
2183419104,287
1894391938,287
1235618402,287
1796844712,286
3274694088,286
3351512067,283
1203037467,282
3644914065,276
1432340284,274
3126041514,273
1305000408,271
3604323556,268
1584889242,267
2148880053,267
3521570138,265
2670210927,263
3547046596,261
2500440176,261
2165131004,260
3364202379,259
1944959879,258
3482712561,258
3600401324,258
1464935354,253
1868026616,253
1434724420,251
2550976992,251
2773490204,251
1715287554,250
2275999469,250
3348077046,249
2574206497,248
3482750626,247
1210511695,247
1352134878,246
3253734403,246
1974394374,246
2772577079,246
2982883616,242
2600084125,241
2631955768,241
3078936888,241
1507203079,239
3076586923,238
1742968480,238
3191444608,237
2796292854,236
1575280950,236
2438592183,236
3579392188,236
1493015770,235
1228971865,234
1878532433,234
2964250941,234
3563989925,233
3146221114,233
1483077807,233
1390201177,233
2719204976,232
2123014243,232
3010657290,232
3219195509,231
2598963553,231
1676536405,230
3551503059,230
2634321919,230
3408249471,230
1256974911,228
2168842420,227
1969845563,227
1920833557,227
1842646001,226
2732909171,225
2289779308,224
1125126697,223
2199383787,222
3349387826,222
3074572320,222
1868114434,221
2778387106,220
3631682926,220
3554642617,219
1968040654,219
2116101959,218
2584208512,218
2941366523,213
1325873612,213
3373338997,212
3106750707,211
1426156534,210
2760505448,210
3528268483,209
2177819061,209
3366269482,208
1660226032,208
1212955247,208
2443463056,207
2712652039,207
2173661406,207
3110723981,206
1751188903,206
2971307298,205
2894534057,203
2734613281,202
1964337266,202
2652346460,202
3434310897,201
1209623713,201
1115310626,199
2220844265,199
2974733185,199
2959688257,198
1183681049,198
3618052729,198
2461800841,197
1627536607,196
2272039507,194
3337198015,192
2672919126,190
1947717344,189
3525560513,189
3336883891,188
3678788484,186
1202451210,186
1909010232,186
3625451211,185
2443057918,185
2223818849,182
2070117190,182
1351354092,182
3417270919,182
2009053084,178
3190444708,177
3005227865,177
2327794834,176
1470421199,176
1457263574,175
2251554680,175
1589254601,174
1400208325,174
3191849871,174
3658910245,174
3196233691,173
2009039858,173
1399946934,173
1286352583,173
3297064614,172
2093398114,172
1151545978,171
3205159304,171
1996585431,171
3469298276,171
3424362824,170
2493711051,170
1516192228,170
1684508619,170
2538662861,170
2713881294,170
1234239182,169
1523333778,169
3469203243,169
1538096849,168
3479888457,167
1119605209,165
3269277046,163
1031686127,162
2076117902,161
3660719631,160
1228843548,160
2727915777,159
1570425512,159
2015714680,159
2308980914,159
2289602497,158
1730568313,158
2257518976,158
1707277656,157
2263932640,156
2252821346,155
1884292529,153
2653087762,153
3349844029,153
3064131708,152
3592710397,152
1019267083,152
2717216720,150
1597019107,150
2269882669,150
2400383714,150
1125777222,149
2188672775,149
2979186931,149
1937796445,149
3215062635,148
1264936514,147
1341360843,147
1653359525,147
1262124660,147
2483790783,146
2420227460,146
1543974176,146
2452099712,146
1638268627,145
2083727340,145
1821295368,145
1022887763,144
1652022425,144
2959794405,144
1839012447,144
2866195611,144
2028515035,144
1559995494,143
1100369487,143
2000845591,143
2745112655,142
2517878784,142
2930788757,142
3582606266,142
2480019191,142
2783838111,142
3142007697,141
3558067083,141
2954790416,141
1297008610,140
1291951905,140
2029394020,140
1897640130,139
2121136402,139
2950522042,138
2287135912,138
2293253233,138
1441013207,138
1081866324,137
2284792567,136
2369176053,135
3517163222,135
2122657629,134
2683031350,134
3320423637,133
2955989825,133
1799072575,132
1128657377,132
2146112993,132
3666387276,132
1364368129,131
2203561938,131
2777863969,131
180819,131
2675819555,130
1231170796,130
1701901094,130
1045333642,129
2568593531,129
3097162610,129
1559441006,129
2934637859,128
1052751928,128
2228815389,128
3234849076,128
1306588928,128
2514152262,128
1099421543,127
2466720798,127
2093495056,122
1115591996,122
3261293821,121
1262111949,121
1887200924,120
1670988880,120
2337476064,120
1394739398,119
2339709036,119
1528768415,119
3468987373,118
1183258979,118
1282392776,117
2587472612,117
3571257323,117
3415893520,117
3185686809,116
2489870418,116
2235348518,116
1876144094,116
2252171987,116
3120425686,116
1033703802,116
1532300603,115
3687198040,115
3389430546,114
1752180165,114
1718656238,113
2619943029,113
2241206113,113
3623606797,113
3146858330,113
2761150310,113
2857886693,113
1381972456,113
3653221087,112
3552515892,112
2947483205,112
2219448934,111
2531103975,111
1073326826,111
1107077516,110
1169133605,110
2684995504,109
1017195647,109
1832379735,109
2309258401,109
2887404914,109
1670452765,109
2848318771,109
3372388342,109
1614219085,108
2277988813,108
1713298060,107
1423104402,107
3115483310,107
2074937125,107
3548096968,107
3105838395,107
1180553734,107
3286888475,107
1676794445,107
2370873886,106
1920181375,106
2824033129,106
1922901955,105
1741850589,105
3555759166,105
1465938816,105
1963651778,104
3435839792,104
3293513017,104
2175056173,103
3046747639,103
2585611870,103
3496157361,102
3213994077,102
2729907905,102
2777329897,102
2852982291,102
2269784789,101
2117974908,99
1531026932,97
1352628006,97
2226196353,97
1599634408,97
1366752201,96
3353922940,96
2551970312,96
1812923354,96
1205267962,95
3696804176,95
2326338640,95
2082412268,94
1896254267,94
1134876388,94
2654195843,93
2672327250,93
1718655634,93
1275902057,93
1003542927,93
1033949265,93
1626658332,92
3545873113,92
1077683625,92
3166916270,92
2491122240,92
3485127093,91
2931646200,91
3686547379,90
3057826976,90
2732696059,90
1131525655,89
1901632101,89
3237673933,89
3361455642,88
2010507000,87
2343851322,87
2886182694,86
1340018344,86
2347042041,86
3252350743,86
1032925591,86
3131006907,86
1737260211,86
2044621968,86
1673246724,85
2010015908,85
1331077707,85
2401138036,85
1748112301,85
3178874466,85
3603640523,84
1992050825,84
1302631223,84
3316693631,84
1032572373,83
2781749761,82
3082166701,81
2412143970,78
2282144158,78
3236757062,78
1154259895,77
2162450400,77
2714655852,77
3081209824,77
2514125540,76
3432520553,76
1513862656,76
1498930932,76
2859641489,74
2835072958,74
1181368540,74
1042196966,74
3292489912,73
1938884041,73
2643452189,73
2845155235,73
1104743510,73
1120088230,73
2065900793,73
2935525674,73
1298618841,73
3160486366,73
1768834906,72
1017553857,71
2774148112,71
2103315725,71
2582371641,70
2349666925,70
1543261004,70
2875824051,69
2425026864,69
3534390831,69
3066664421,69
1638691175,69
1092975156,69
3654574306,69
1399844408,69
1920641191,69
2207575952,69
1395760070,68
3612318779,68
3221139882,68
3233860837,68
3234678460,68
3560716217,68
3442068996,68
1530906844,67
1476156651,67
1488881529,67
1377781400,67
2508478704,67
1209854401,65
1413021195,65
2546992230,65
1374374750,65
2864416862,65
2916814466,65
2106243626,65
2163846937,65
2060574805,65
2178691828,64
1997025944,64
2226329525,64
2422024265,63
2175204718,63
1392627663,63
2110159092,63
2024225393,62
1557625400,62
1643130016,62
2333394869,62
2047248640,62
2206347894,62
1367422456,62
3554154052,62
